name,url,description
The Man Who Knew Too Little,"http://ia.media-imdb.com/images/M/MV5BZTA2OTNiZWQtNTBlNi00OGNjLTkzMzgtOTZiZDY2ZWIyNTY1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",Wallace Ritchie is mistaken for a spy and must stop a plot to assassinate international leaders at a banquet.
What's Your Number?,"http://ia.media-imdb.com/images/M/MV5BMjIzNTc2MTgwNV5BMl5BanBnXkFtZTcwMzYzMzgxNQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A woman looks back at the past nineteen men she's had relationships with in her life and wonders if one of them might be her one true love.
Lockout,"http://ia.media-imdb.com/images/M/MV5BMjIyOTQwODI1OV5BMl5BanBnXkFtZTcwMjU3MjA1Nw@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A man wrongly convicted of conspiracy to commit espionage against the U.S. is offered his freedom if he can rescue the president's daughter from an outer space prison taken over by violent inmates.
Envy,"http://ia.media-imdb.com/images/M/MV5BNTA5OTcyZmEtODUxZS00MWRhLTkxODItYmNmNGMwZDg3ZTFmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A man becomes increasingly jealous of his friend's newfound success.
Crank: High Voltage,"http://ia.media-imdb.com/images/M/MV5BMTQzNTU1ODkxNl5BMl5BanBnXkFtZTcwMDgyODEzMg@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.
Bullets Over Broadway,"http://ia.media-imdb.com/images/M/MV5BM2M4MWU5NzItYTBkOC00ZjYxLTljZWEtYWMzODY3YmExMWY4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","In New York in 1928, a struggling playwright is forced to cast a mobster's talentless girlfriend in his latest drama in order to get it produced."
One Night with the King,"http://ia.media-imdb.com/images/M/MV5BMTQ0NzQwNjcxOV5BMl5BanBnXkFtZTcwNDM0MDczMQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","The young Jewish girl, Hadassah, goes on to become the Biblical Esther, the Queen of Persia, who saves the Jewish nation from annihilation at the hands of its archenemy."
The Quiet American,"http://ia.media-imdb.com/images/M/MV5BMjE2NTUxNTE3Nl5BMl5BanBnXkFtZTYwNTczMTg5._V1_UX182_CR0,0,182,268_AL__QL50.jpg",An older British reporter vies with a young U.S. doctor for the affections of a beautiful Vietnamese woman.
The Weather Man,"http://ia.media-imdb.com/images/M/MV5BMTQ4NzAxMTE3Ml5BMl5BanBnXkFtZTYwMDAwMjY3._V1_UX182_CR0,0,182,268_AL__QL50.jpg","A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive."
Undisputed,"http://ia.media-imdb.com/images/M/MV5BMmE1NjQ0MDAtMTFhMC00OTgxLTg0ODktMGI2YmE2ZTU4YjhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","When heavyweight champion George ""Iceman"" Chambers lands in prison, the resident gangster arranges a boxing match with the reigning prison champ."
Ghost Town,"http://ia.media-imdb.com/images/M/MV5BMTQyODQ4MzYxN15BMl5BanBnXkFtZTcwOTQ1MDczMw@@._V1_UY268_CR0,0,182,268_AL__QL50.jpg","Bertram Pincus is a man whose people skills leave much to be desired. When Pincus dies unexpectedly, but is miraculously revived after seven minutes, he wakes up to discover that he now has the annoying ability to see ghosts."
12 Rounds,"http://ia.media-imdb.com/images/M/MV5BMTU1MzM1ODkxM15BMl5BanBnXkFtZTcwNDY1MTA0Mg@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","Detective Danny Fisher discovers his girlfriend has been kidnapped by a ex-con tied to Fisher's past, and he'll have to successfully complete 12 challenges in order to secure her safe release."
Let Me In,"http://ia.media-imdb.com/images/M/MV5BNDQ4MjQ4OTMwMF5BMl5BanBnXkFtZTcwOTYzNDc4Mw@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.
3 Ninjas Kick Back,"http://ia.media-imdb.com/images/M/MV5BNzk5Njg1OTYzNl5BMl5BanBnXkFtZTcwNDQwMzAzMQ@@._V1_UY268_CR2,0,182,268_AL__QL50.jpg","During a championship baseball match, the three brothers hear that their grandfather in Japan is in trouble, and head out to help him, conceding the match. When they arrive in Japan, they ..."
Be Kind Rewind,"http://ia.media-imdb.com/images/M/MV5BMTU4MjY2MTU2MV5BMl5BanBnXkFtZTYwNjUzODc4._V1_UX182_CR0,0,182,268_AL__QL50.jpg","Two bumbling store clerks inadvertently erase the footage from all of the tapes in their video rental store. In order to keep the business running, they re-shoot every film in the store with their own camera, with a budget of zero dollars."
Mrs Henderson Presents,"http://ia.media-imdb.com/images/M/MV5BMTM0MDMwNzU1MV5BMl5BanBnXkFtZTcwMzE3NzczMQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","Laura Henderson buys an old London theater and opens it up as the Windmill, a performance hall which goes down in history for, among other things, its all-nude revues."
Triple 9,"http://ia.media-imdb.com/images/M/MV5BMTU0NDcxMzczMV5BMl5BanBnXkFtZTgwODkxNTUwODE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.
Deconstructing Harry,"http://ia.media-imdb.com/images/M/MV5BMDVjZWJiYzAtMWJkOS00ZDQzLTlkYTItYmMwMGE3YmY1MjQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","Suffering from writer's block and eagerly awaiting his writing award, Harry Block remembers events from his past and scenes from his best-selling books as characters, real and fictional, come back to haunt him."
Three to Tango,"http://ia.media-imdb.com/images/M/MV5BYmE2NGUwYjEtNGMzZS00YzlkLThmYTgtZWMxZTVkOTY4ZTRmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","A rich businessman's assumption that his new colleague is gay leads him to ask the man to keep an eye on his mistress. However, the man is not gay, and begins to fall for the woman himself."
Burnt,"http://ia.media-imdb.com/images/M/MV5BNjEzNTk2OTEwNF5BMl5BanBnXkFtZTgwNzExMTg0NjE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Adam Jones (
We're No Angels,"http://ia.media-imdb.com/images/M/MV5BN2FjY2ViOWUtODk2Yi00NWJjLTgzYTQtOGQ2N2IxYzAwMmI3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Three Devil's Island escapees hide out in the home of a kindly merchant and repay his kindness by helping him and his family out of several crises.
Everyone Says I Love You,"http://ia.media-imdb.com/images/M/MV5BY2UwYzY1YjUtNmQxNS00MDIzLTkxMzktNTU5YTBiY2M5MWIwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",A New York girl sets her father up with a beautiful woman in a troubled marriage while her stepsister gets engaged.
Death at a Funeral,"http://ia.media-imdb.com/images/M/MV5BMjE4OTIyNTM1MF5BMl5BanBnXkFtZTcwMjUzNTg0MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Chaos ensues when a man tries to expose a dark secret regarding a recently deceased patriarch of a dysfunctional British family.
Death Sentence,"http://ia.media-imdb.com/images/M/MV5BZWMzY2QxMjYtYTYwMy00YjMyLTgxODUtNWNhODgxNGU0YTk5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR1,0,182,268_AL__QL50.jpg","Nick Hume is a mild-mannered executive with a perfect life, until one gruesome night he witnesses something that changes him forever. Transformed by grief, Hume eventually comes to the disturbing conclusion that no length is too great when protecting his family."
Everybody's Fine,"http://ia.media-imdb.com/images/M/MV5BMTM1NzEwNzA5MV5BMl5BanBnXkFtZTcwNTE0NjAyMw@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A widower who realized his only connection to his family was through his wife sets off on an impromptu road trip to reunite with each of his grown children.
Superbabies: Baby Geniuses 2,"http://ia.media-imdb.com/images/M/MV5BNjY4NjM3MjQ2OF5BMl5BanBnXkFtZTcwOTc3NzYyMQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A group of smart-talking toddlers find themselves at the center of a media mogul's experiment to crack the code to baby talk. The toddlers must race against time for the sake of babies everywhere.
The Man,nan,nan
Code Name: The Cleaner,"http://ia.media-imdb.com/images/M/MV5BODM0ODg1NDI0NF5BMl5BanBnXkFtZTcwMjk0NzA0MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","Cedric the Entertainer plays Jake, a seemingly regular guy who has no idea who he is after being hit over the head by mysterious assailants; when he finds himself entangled in a government ..."
Connie and Carla,"http://ia.media-imdb.com/images/M/MV5BMTgyMzMyNDU0MV5BMl5BanBnXkFtZTYwMjg4MjI3._V1_UX182_CR0,0,182,268_AL__QL50.jpg","A mob mix-up in Chicago sends two chanteuses screaming for L.A., where they score a perfect gig: posing as drag queens on the dinner theater/cabaret circuit. Things get extra-weird when a guy falls for one of the girls."
Sweet Charity,"http://ia.media-imdb.com/images/M/MV5BNzkzNTM5ODgtZWY0Ny00NmZkLWI1MGEtYTU0OTJiZjI3OGYxXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","Taxi dancer Charity continues to have Faith in the human race despite apparently endless disappointments at its hands, and Hope that she will finally meet the nice young man to romance her ..."
Inherent Vice,"http://ia.media-imdb.com/images/M/MV5BMjI2ODQ2NzUwMl5BMl5BanBnXkFtZTgwNjU3NTE4MjE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","In 1970, drug-fueled Los Angeles private investigator Larry ""Doc"" Sportello investigates the disappearance of a former girlfriend."
Doogal,"http://ia.media-imdb.com/images/M/MV5BMTI1NTYzODQ0Ml5BMl5BanBnXkFtZTcwMjY4NjIzMQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","This is the story of Doogal, an adorable candy-loving mutt who goes on a mission to save the world. Doogal must prevent the evil sorcerer Zeebad from freezing the earth forever with the ..."
Battle of the Year,"http://ia.media-imdb.com/images/M/MV5BOTY2OTcyNzM3NF5BMl5BanBnXkFtZTgwNzgxMjkxMDE@._V1_UY268_CR1,0,182,268_AL__QL50.jpg","Battle of the Year attracts all the best teams from around the world, but the Americans haven't won in fifteen years. Dante enlists Blake to assemble a team of the best dancers and bring the Trophy back to America where it started."
Perception,"http://ia.media-imdb.com/images/M/MV5BMTk4MzIwNzU1NF5BMl5BanBnXkFtZTgwMTk3NzQxMDE@._V1_UY268_CR21,0,182,268_AL__QL50.jpg",Dr. Daniel Pierce is an eccentric neuropsychiatrist who uses his unique outlook to help the federal government solve complex criminal cases.
An American Carol,"http://ia.media-imdb.com/images/M/MV5BMjA5MjAyNzcxMF5BMl5BanBnXkFtZTcwNTk2MzI5MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",An anti-American filmmaker who's out to abolish the July Fourth holiday is visited by three ghosts who try to change his perception of the country.
Machete Kills,"http://ia.media-imdb.com/images/M/MV5BMjA2MzUxMTM3M15BMl5BanBnXkFtZTgwMzA2NzkxMDE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",The U.S. government recruits Machete to battle his way through Mexico in order to take down an arms dealer who looks to launch a weapon into space.
Willard,"http://ia.media-imdb.com/images/M/MV5BMjA4MTEwMTA0OV5BMl5BanBnXkFtZTYwMjcxNjE3._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A young man with an unusual connection to rats uses them at his own sociopathic will.
Strange Wilderness,"http://ia.media-imdb.com/images/M/MV5BMTI1MTI1OTUxNl5BMl5BanBnXkFtZTcwMDQzMjU1MQ@@._V1_UY268_CR1,0,182,268_AL__QL50.jpg","With the ratings dropping for a wilderness-themed TV show, two animal fans go to the Andes in search of Bigfoot."
Topsy-Turvy,"http://ia.media-imdb.com/images/M/MV5BZTRhNzBiZjUtZWExZi00NDEwLWIzYjUtNjhhOWVjODkzYjljXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","Set in the 1880s, the story of how, during a creative dry spell, the partnership of the legendary musical/theatrical writers Gilbert and Sullivan almost dissolves, before they turn it all around and write the Mikado."
Little Boy,"http://ia.media-imdb.com/images/M/MV5BMTU5MjMyODcxMF5BMl5BanBnXkFtZTgwMzIwMDM2NDE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",An eight-year-old boy is willing to do whatever it takes to end World War II so he can bring his father home. The story reveals the indescribable love a father has for his little boy and the love a son has for his father.
A Dangerous Method,"http://ia.media-imdb.com/images/M/MV5BMTU5Mjk3NjgxMl5BMl5BanBnXkFtZTcwMDM5MjA5Ng@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A look at how the intense relationship between Carl Jung and Sigmund Freud gives birth to psychoanalysis.
A Scanner Darkly,"http://ia.media-imdb.com/images/M/MV5BOTc2ZGI2MzEtODlkNC00MGQ4LTlkYjQtMDU0YTg1YTI0NDI1L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.
Chasing Mavericks,"http://ia.media-imdb.com/images/M/MV5BMzc5MTU5MTk2OF5BMl5BanBnXkFtZTcwMzg3NjcxOA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","When young Jay Moriarity discovers that the mythic Mavericks surf break, one of the biggest waves on Earth, exists just miles from his Santa Cruz home, he enlists the help of local legend Frosty Hesson to train him to survive it."
Alone in the Dark,"http://ia.media-imdb.com/images/M/MV5BMTIxNDI5ODY2MF5BMl5BanBnXkFtZTcwNzQ1NzcyMQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A detective of the paranormal slowly unravels mysterious events with deadly results.
Bandslam,"http://ia.media-imdb.com/images/M/MV5BMTg0MDI4MTIzMV5BMl5BanBnXkFtZTcwMDU5MjI2Mg@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","A new kid in town assembles a fledgling rock band -- together, they achieve their dreams and compete against the best in the biggest event of the year, a battle of the bands."
Birth,"http://ia.media-imdb.com/images/M/MV5BNzUzNzI4MzU4NV5BMl5BanBnXkFtZTcwMjcxMzcyMQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A young boy attempts to convince a woman that he is her dead husband reborn.
A Most Violent Year,"http://ia.media-imdb.com/images/M/MV5BMjE4OTY4ODg3Ml5BMl5BanBnXkFtZTgwMTI1MTg1MzE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","In New York City 1981, an ambitious immigrant fights to protect his business and family during the most dangerous year in the city's history."
Passchendaele,"http://ia.media-imdb.com/images/M/MV5BMTcwOTAyMjEzMV5BMl5BanBnXkFtZTcwNjU5OTQzMg@@._V1_UY268_CR2,0,182,268_AL__QL50.jpg","The lives of a troubled veteran, his nurse girlfriend and a naive boy intersect first in Alberta and then in Belgium during the bloody World War I battle of Passchendaele."
Flash of Genius,"http://ia.media-imdb.com/images/M/MV5BMTI5MDI0NDAxOV5BMl5BanBnXkFtZTcwNzk4ODk3MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Robert Kearns takes on the Detroit automakers who he claims stole his idea for the intermittent windshield wiper.
I'm Not There.,"http://ia.media-imdb.com/images/M/MV5BMTY4MzM2MjcwNV5BMl5BanBnXkFtZTcwODg3MDU1MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",Ruminations on the life of
The Cold Light of Day,"http://ia.media-imdb.com/images/M/MV5BMTQzODQ4NjAxMF5BMl5BanBnXkFtZTcwMzAwNjM0Nw@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","After his family is kidnapped during their sailing trip in Spain, a young Wall Street trader is confronted by the people responsible: intelligence agents looking to recover a mysterious briefcase."
The Brothers Bloom,"http://ia.media-imdb.com/images/M/MV5BMTM3NTY3MDI2NF5BMl5BanBnXkFtZTcwNjUwNTU4MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job - showing a beautiful and eccentric heiress the time of her life with a romantic adventure that takes them around the world."
"Synecdoche, New York","http://ia.media-imdb.com/images/M/MV5BMjA0MjIyOTI3MF5BMl5BanBnXkFtZTcwODM5NTY5MQ@@._V1_UY268_CR0,0,182,268_AL__QL50.jpg","A theatre director struggles with his work, and the women in his life, as he creates a life-size replica of New York City inside a warehouse as part of his new play."
Princess Mononoke,"http://ia.media-imdb.com/images/M/MV5BMTVlNWM4NTAtNDQxYi00YWU5LWIwM2MtZmVjYWFmODZiODE5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR4,0,182,268_AL__QL50.jpg","On a journey to find the cure for a Tatarigami's curse, Ashitaka finds himself in the middle of a war between the forest gods and Tatara, a mining colony. In this quest he also meets San, the Mononoke Hime."
Bon voyage,"http://ia.media-imdb.com/images/M/MV5BMTQ1ODE4MzE2MF5BMl5BanBnXkFtZTcwODc1MzUyMQ@@._V1_UY268_CR2,0,182,268_AL__QL50.jpg","An actress, a writer, a student, and a government worker band together in an effort to escape Paris as the Nazis move into the city."
Can't Stop the Music,"http://ia.media-imdb.com/images/M/MV5BNjlhNzQ1NDItM2RlYy00NjNjLThhYjktYjU4MTQwYzg1OTkxL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A pseudo autobiography of disco's The Village People.
The Proposition,"http://ia.media-imdb.com/images/M/MV5BMTg4NzQ3NDM1Nl5BMl5BanBnXkFtZTcwNjEzMjM3OA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A series of interconnected short films follows a washed-up producer as he pitches insane story lines featuring some of the biggest stars in Hollywood.
Courage,"http://ia.media-imdb.com/images/M/MV5BMTU3ODA0MjI0Ml5BMl5BanBnXkFtZTgwNTUwNDQxNjE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","Freddie Steinmark, an underdog on the gridiron, faces the toughest challenge of his life after leading his team to a championship season."
Marci X,"http://ia.media-imdb.com/images/M/MV5BMTc0MzA1ODg0M15BMl5BanBnXkFtZTYwNzUwNTM3._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A Jewish-American Princess is forced to take control of a hard-core hip-hop record label and tries to rein the one of the label's most controversial rappers.
Equilibrium,"http://ia.media-imdb.com/images/M/MV5BMTkzMzA1OTI3N15BMl5BanBnXkFtZTYwMzUyMDg5._V1_UX182_CR0,0,182,268_AL__QL50.jpg","In an oppressive future where all forms of feeling are illegal, a man in charge of enforcing the law rises to overthrow the system and state."
The Children of Huang Shi,"http://ia.media-imdb.com/images/M/MV5BMTM2MTM3MjM4NV5BMl5BanBnXkFtZTcwNDI1MzA3MQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","About young British journalist, George Hogg, who with the assistance of a courageous Australian nurse, saves a group of orphaned children during the Japanese occupation of China in 1937."
The Yards,"http://ia.media-imdb.com/images/M/MV5BN2ViOWJmMTMtNDc5Ny00OGY2LTk2YTQtZjkxMDk5ZWQ4NDNhXkEyXkFqcGdeQXVyMTE2OTg4Mjg@._V1_UY268_CR3,0,182,268_AL__QL50.jpg","In the rail yards of Queens, contractors repair and rebuild the city's subway cars. These contracts are lucrative, so graft and corruption are rife. When Leo Handler gets out of prison, he ..."
The Oogieloves in the Big Balloon Adventure,"http://ia.media-imdb.com/images/M/MV5BMTk0ODM0MzA0OV5BMl5BanBnXkFtZTcwODUyODc3Nw@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg","The Oogieloves, Goobie, Zoozie, and Toofie, set out to find five magical balloons that will make their good friend Schluufy's surprise birthday party extra special."
By the Sea,"http://ia.media-imdb.com/images/M/MV5BMTUyNDU2MDMxM15BMl5BanBnXkFtZTgwMzAzMTk1NjE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",A couple tries to repair their marriage while staying at a hotel in France.
